"evento_data","horario","reservas","checkins","no-show","(%) no-show"
"2025-04-23","19:30:00","58","0","58","100.00%"
"2025-04-24","09:30:00","0","2","-2","0.00%"
"2025-04-24","10:00:00","121","63","58","47.93%"
"2025-04-24","10:30:00","179","26","153","85.47%"
"2025-04-24","11:00:00","53","61","-8","-15.09%"
"2025-04-24","11:30:00","55","115","-60","-109.09%"
"2025-04-24","12:00:00","31","54","-23","-74.19%"
"2025-04-24","12:30:00","60","24","36","60.00%"
"2025-04-24","13:00:00","41","48","-7","-17.07%"
"2025-04-24","13:30:00","41","34","7","17.07%"
"2025-04-24","14:00:00","84","51","33","39.29%"
"2025-04-24","14:30:00","47","39","8","17.02%"
"2025-04-24","15:00:00","98","48","50","51.02%"
"2025-04-24","15:30:00","49","58","-9","-18.37%"
"2025-04-24","16:00:00","60","73","-13","-21.67%"
"2025-04-24","16:30:00","48","83","-35","-72.92%"
"2025-04-24","17:00:00","66","37","29","43.94%"
"2025-04-24","19:30:00","22","0","22","100.00%"
"2025-04-25","10:00:00","177","28","149","84.18%"
"2025-04-25","10:30:00","124","46","78","62.90%"
"2025-04-25","11:00:00","218","119","99","45.41%"
"2025-04-25","11:30:00","65","109","-44","-67.69%"
"2025-04-25","12:00:00","114","79","35","30.70%"
"2025-04-25","12:30:00","59","80","-21","-35.59%"
"2025-04-25","13:00:00","45","95","-50","-111.11%"
"2025-04-25","13:30:00","86","74","12","13.95%"
"2025-04-25","14:00:00","220","58","162","73.64%"
"2025-04-25","14:30:00","45","73","-28","-62.22%"
"2025-04-25","15:00:00","278","136","142","51.08%"
"2025-04-25","15:30:00","75","81","-6","-8.00%"
"2025-04-25","16:00:00","71","70","1","1.41%"
"2025-04-25","16:30:00","36","107","-71","-197.22%"
"2025-04-25","17:00:00","75","170","-95","-126.67%"
"2025-04-25","17:30:00","8","217","-209","-2612.50%"
"2025-04-25","18:00:00","942","228","714","75.80%"
"2025-04-25","18:30:00","427","285","142","33.26%"
"2025-04-25","19:00:00","582","342","240","41.24%"
"2025-04-25","19:30:00","401","137","264","65.84%"
"2025-04-25","20:00:00","359","85","274","76.32%"
"2025-04-26","10:00:00","210","61","149","70.95%"
"2025-04-26","10:30:00","71","72","-1","-1.41%"
"2025-04-26","11:00:00","203","171","32","15.76%"
"2025-04-26","11:30:00","169","177","-8","-4.73%"
"2025-04-26","12:00:00","202","113","89","44.06%"
"2025-04-26","12:30:00","105","130","-25","-23.81%"
"2025-04-26","13:00:00","124","147","-23","-18.55%"
"2025-04-26","13:30:00","108","113","-5","-4.63%"
"2025-04-26","14:00:00","215","129","86","40.00%"
"2025-04-26","14:30:00","148","167","-19","-12.84%"
"2025-04-26","15:00:00","239","238","1","0.42%"
"2025-04-26","15:30:00","85","172","-87","-102.35%"
"2025-04-26","16:00:00","256","215","41","16.02%"
"2025-04-26","16:30:00","185","156","29","15.68%"
"2025-04-26","17:00:00","153","98","55","35.95%"
"2025-04-26","17:30:00","0","1","-1","0.00%"
"2025-04-27","10:00:00","121","114","7","5.79%"
"2025-04-27","10:30:00","100","143","-43","-43.00%"
"2025-04-27","11:00:00","165","145","20","12.12%"
"2025-04-27","11:30:00","132","207","-75","-56.82%"
"2025-04-27","12:00:00","183","140","43","23.50%"
"2025-04-27","12:30:00","137","151","-14","-10.22%"
"2025-04-27","13:00:00","154","98","56","36.36%"
"2025-04-27","13:30:00","183","103","80","43.72%"
"2025-04-27","14:00:00","167","111","56","33.53%"
"2025-04-27","14:30:00","105","151","-46","-43.81%"
"2025-04-27","15:00:00","136","143","-7","-5.15%"
"2025-04-27","15:30:00","102","140","-38","-37.25%"
"2025-04-27","16:00:00","191","135","56","29.32%"
"2025-04-27","16:30:00","193","199","-6","-3.11%"
"2025-04-27","17:00:00","188","91","97","51.60%"
"2025-04-27","17:30:00","0","6","-6","0.00%"
"2025-04-28","15:00:00","1","0","1","100.00%"
"2025-04-29","09:30:00","0","51","-51","0.00%"
"2025-04-29","10:00:00","401","198","203","50.62%"
"2025-04-29","10:30:00","356","167","189","53.09%"
"2025-04-29","11:00:00","393","182","211","53.69%"
"2025-04-29","11:30:00","120","182","-62","-51.67%"
"2025-04-29","12:00:00","200","279","-79","-39.50%"
"2025-04-29","12:30:00","299","178","121","40.47%"
"2025-04-29","13:00:00","170","177","-7","-4.12%"
"2025-04-29","13:30:00","262","148","114","43.51%"
"2025-04-29","14:00:00","247","262","-15","-6.07%"
"2025-04-29","14:30:00","409","194","215","52.57%"
"2025-04-29","15:00:00","396","268","128","32.32%"
"2025-04-29","15:30:00","321","178","143","44.55%"
"2025-04-29","16:00:00","427","225","202","47.31%"
"2025-04-29","16:30:00","291","227","64","21.99%"
"2025-04-29","17:00:00","350","236","114","32.57%"
"2025-04-29","17:30:00","170","167","3","1.76%"
"2025-04-29","18:00:00","356","190","166","46.63%"
"2025-04-29","18:30:00","324","173","151","46.60%"
"2025-04-29","19:00:00","318","72","246","77.36%"
"2025-04-30","10:00:00","183","54","129","70.49%"
"2025-04-30","10:30:00","59","103","-44","-74.58%"
"2025-04-30","11:00:00","316","28","288","91.14%"
"2025-04-30","11:30:00","64","38","26","40.63%"
"2025-04-30","12:00:00","37","15","22","59.46%"
"2025-04-30","12:30:00","36","19","17","47.22%"
"2025-04-30","13:00:00","23","76","-53","-230.43%"
"2025-04-30","13:30:00","28","45","-17","-60.71%"
"2025-04-30","14:00:00","33","45","-12","-36.36%"
"2025-04-30","14:30:00","64","53","11","17.19%"
"2025-04-30","15:00:00","77","82","-5","-6.49%"
"2025-04-30","15:30:00","26","69","-43","-165.38%"
"2025-04-30","16:00:00","50","50","0","0.00%"
"2025-04-30","16:30:00","32","62","-30","-93.75%"
"2025-04-30","17:00:00","90","35","55","61.11%"
"2025-04-30","17:30:00","1","1","0","0.00%"
"2025-05-01","09:30:00","0","5","-5","0.00%"
"2025-05-01","10:00:00","120","49","71","59.17%"
"2025-05-01","10:30:00","113","94","19","16.81%"
"2025-05-01","11:00:00","196","149","47","23.98%"
"2025-05-01","11:30:00","165","172","-7","-4.24%"
"2025-05-01","12:00:00","161","180","-19","-11.80%"
"2025-05-01","12:30:00","87","104","-17","-19.54%"
"2025-05-01","13:00:00","80","116","-36","-45.00%"
"2025-05-01","13:30:00","82","150","-68","-82.93%"
"2025-05-01","14:00:00","97","130","-33","-34.02%"
"2025-05-01","14:30:00","162","361","-199","-122.84%"
"2025-05-01","15:00:00","776","294","482","62.11%"
"2025-05-01","15:30:00","195","279","-84","-43.08%"
"2025-05-01","16:00:00","236","217","19","8.05%"
"2025-05-01","16:30:00","169","223","-54","-31.95%"
"2025-05-01","17:00:00","212","193","19","8.96%"
"2025-05-01","17:30:00","1","16","-15","-1500.00%"
"2025-05-01","19:30:00","2","1","1","50.00%"
"2025-05-02","09:30:00","0","1","-1","0.00%"
"2025-05-02","10:00:00","97","57","40","41.24%"
"2025-05-02","10:30:00","138","94","44","31.88%"
"2025-05-02","11:00:00","193","102","91","47.15%"
"2025-05-02","11:30:00","167","162","5","2.99%"
"2025-05-02","12:00:00","227","171","56","24.67%"
"2025-05-02","12:30:00","121","194","-73","-60.33%"
"2025-05-02","13:00:00","163","128","35","21.47%"
"2025-05-02","13:30:00","83","157","-74","-89.16%"
"2025-05-02","14:00:00","169","138","31","18.34%"
"2025-05-02","14:30:00","213","172","41","19.25%"
"2025-05-02","15:00:00","154","182","-28","-18.18%"
"2025-05-02","15:30:00","186","170","16","8.60%"
"2025-05-02","16:00:00","226","249","-23","-10.18%"
"2025-05-02","16:30:00","219","216","3","1.37%"
"2025-05-02","17:00:00","167","169","-2","-1.20%"
"2025-05-02","17:30:00","160","304","-144","-90.00%"
"2025-05-02","18:00:00","811","469","342","42.17%"
"2025-05-02","18:30:00","847","500","347","40.97%"
"2025-05-02","19:00:00","822","512","310","37.71%"
"2025-05-02","19:30:00","941","417","524","55.69%"
"2025-05-02","20:00:00","820","207","613","74.76%"
"2025-05-02","20:30:00","0","2","-2","0.00%"
"2025-05-03","09:30:00","0","23","-23","0.00%"
"2025-05-03","10:00:00","172","111","61","35.47%"
"2025-05-03","10:30:00","96","88","8","8.33%"
"2025-05-03","11:00:00","230","153","77","33.48%"
"2025-05-03","11:30:00","171","186","-15","-8.77%"
"2025-05-03","12:00:00","238","163","75","31.51%"
"2025-05-03","12:30:00","105","117","-12","-11.43%"
"2025-05-03","13:00:00","107","119","-12","-11.21%"
"2025-05-03","13:30:00","98","165","-67","-68.37%"
"2025-05-03","14:00:00","132","171","-39","-29.55%"
"2025-05-03","14:30:00","301","176","125","41.53%"
"2025-05-03","15:00:00","242","188","54","22.31%"
"2025-05-03","15:30:00","155","183","-28","-18.06%"
"2025-05-03","16:00:00","217","159","58","26.73%"
"2025-05-03","16:30:00","215","224","-9","-4.19%"
"2025-05-03","17:00:00","217","66","151","69.59%"
"2025-05-03","17:30:00","0","5","-5","0.00%"
"2025-05-04","09:30:00","0","9","-9","0.00%"
"2025-05-04","10:00:00","115","99","16","13.91%"
"2025-05-04","10:30:00","80","50","30","37.50%"
"2025-05-04","11:00:00","156","109","47","30.13%"
"2025-05-04","11:30:00","141","119","22","15.60%"
"2025-05-04","12:00:00","135","160","-25","-18.52%"
"2025-05-04","12:30:00","99","123","-24","-24.24%"
"2025-05-04","13:00:00","178","106","72","40.45%"
"2025-05-04","13:30:00","93","116","-23","-24.73%"
"2025-05-04","14:00:00","126","134","-8","-6.35%"
"2025-05-04","14:30:00","150","146","4","2.67%"
"2025-05-04","15:00:00","145","151","-6","-4.14%"
"2025-05-04","15:30:00","123","113","10","8.13%"
"2025-05-04","16:00:00","114","162","-48","-42.11%"
"2025-05-04","16:30:00","152","158","-6","-3.95%"
"2025-05-04","17:00:00","175","92","83","47.43%"
"2025-05-06","09:30:00","0","34","-34","0.00%"
"2025-05-06","10:00:00","419","305","114","27.21%"
"2025-05-06","10:30:00","336","103","233","69.35%"
"2025-05-06","11:00:00","331","233","98","29.61%"
"2025-05-06","11:30:00","199","159","40","20.10%"
"2025-05-06","12:00:00","177","133","44","24.86%"
"2025-05-06","12:30:00","140","102","38","27.14%"
"2025-05-06","13:00:00","318","153","165","51.89%"
"2025-05-06","13:30:00","239","117","122","51.05%"
"2025-05-06","14:00:00","302","223","79","26.16%"
"2025-05-06","14:30:00","278","222","56","20.14%"
"2025-05-06","15:00:00","336","295","41","12.20%"
"2025-05-06","15:30:00","323","284","39","12.07%"
"2025-05-06","16:00:00","318","228","90","28.30%"
"2025-05-06","16:30:00","184","119","65","35.33%"
"2025-05-06","17:00:00","149","184","-35","-23.49%"
"2025-05-06","17:30:00","308","213","95","30.84%"
"2025-05-06","18:00:00","322","141","181","56.21%"
"2025-05-06","18:30:00","254","132","122","48.03%"
"2025-05-06","19:00:00","233","67","166","71.24%"
"2025-05-07","10:00:00","54","0","54","100.00%"
"2025-05-07","10:30:00","111","0","111","100.00%"
"2025-05-07","11:00:00","20","0","20","100.00%"
"2025-05-07","11:30:00","4","0","4","100.00%"
"2025-05-07","12:00:00","2","0","2","100.00%"
"2025-05-07","13:00:00","2","0","2","100.00%"
"2025-05-07","13:30:00","2","0","2","100.00%"
"2025-05-07","14:00:00","100","0","100","100.00%"
"2025-05-07","14:30:00","52","0","52","100.00%"
"2025-05-07","15:00:00","84","0","84","100.00%"
"2025-05-07","15:30:00","3","0","3","100.00%"
"2025-05-07","16:00:00","14","0","14","100.00%"
"2025-05-07","16:30:00","5","0","5","100.00%"
"2025-05-07","17:00:00","3","0","3","100.00%"
"2025-05-08","10:00:00","32","0","32","100.00%"
"2025-05-08","10:30:00","101","0","101","100.00%"
"2025-05-08","11:00:00","84","0","84","100.00%"
"2025-05-08","12:00:00","1","0","1","100.00%"
"2025-05-08","14:00:00","8","0","8","100.00%"
"2025-05-08","14:30:00","2","0","2","100.00%"
"2025-05-08","15:00:00","65","0","65","100.00%"
"2025-05-08","15:30:00","2","0","2","100.00%"
"2025-05-08","17:00:00","18","0","18","100.00%"
"2025-05-09","10:00:00","120","0","120","100.00%"
"2025-05-09","10:30:00","40","0","40","100.00%"
"2025-05-09","11:00:00","36","0","36","100.00%"
"2025-05-09","12:00:00","1","0","1","100.00%"
"2025-05-09","13:00:00","4","0","4","100.00%"
"2025-05-09","14:00:00","22","0","22","100.00%"
"2025-05-09","14:30:00","2","0","2","100.00%"
"2025-05-09","15:00:00","8","0","8","100.00%"
"2025-05-09","15:30:00","3","0","3","100.00%"
"2025-05-09","16:00:00","2","0","2","100.00%"
"2025-05-09","16:30:00","2","0","2","100.00%"
"2025-05-09","18:00:00","366","0","366","100.00%"
"2025-05-09","18:30:00","156","0","156","100.00%"
"2025-05-09","19:00:00","268","0","268","100.00%"
"2025-05-09","19:30:00","129","0","129","100.00%"
"2025-05-09","20:00:00","214","0","214","100.00%"
"2025-05-10","10:00:00","12","0","12","100.00%"
"2025-05-10","10:30:00","14","0","14","100.00%"
"2025-05-10","11:00:00","11","0","11","100.00%"
"2025-05-10","11:30:00","5","0","5","100.00%"
"2025-05-10","12:00:00","12","0","12","100.00%"
"2025-05-10","14:00:00","131","0","131","100.00%"
"2025-05-10","14:30:00","3","0","3","100.00%"
"2025-05-10","15:00:00","63","0","63","100.00%"
"2025-05-10","15:30:00","9","0","9","100.00%"
"2025-05-10","16:00:00","13","0","13","100.00%"
"2025-05-10","17:00:00","4","0","4","100.00%"
"2025-05-11","10:00:00","26","0","26","100.00%"
"2025-05-11","10:30:00","15","0","15","100.00%"
"2025-05-11","11:00:00","11","0","11","100.00%"
"2025-05-11","11:30:00","7","0","7","100.00%"
"2025-05-11","12:00:00","3","0","3","100.00%"
"2025-05-11","13:30:00","2","0","2","100.00%"
"2025-05-11","14:00:00","2","0","2","100.00%"
"2025-05-11","14:30:00","11","0","11","100.00%"
"2025-05-11","15:00:00","2","0","2","100.00%"
"2025-05-11","15:30:00","3","0","3","100.00%"
"2025-05-11","16:00:00","3","0","3","100.00%"
"2025-05-11","16:30:00","2","0","2","100.00%"
"2025-05-13","10:00:00","87","0","87","100.00%"
"2025-05-13","10:30:00","99","0","99","100.00%"
"2025-05-13","11:00:00","171","0","171","100.00%"
"2025-05-13","11:30:00","18","0","18","100.00%"
"2025-05-13","12:00:00","6","0","6","100.00%"
"2025-05-13","12:30:00","3","0","3","100.00%"
"2025-05-13","13:00:00","24","0","24","100.00%"
"2025-05-13","13:30:00","12","0","12","100.00%"
"2025-05-13","14:00:00","95","0","95","100.00%"
"2025-05-13","14:30:00","51","0","51","100.00%"
"2025-05-13","15:00:00","22","0","22","100.00%"
"2025-05-13","15:30:00","19","0","19","100.00%"
"2025-05-13","16:00:00","20","0","20","100.00%"
"2025-05-13","16:30:00","7","0","7","100.00%"
"2025-05-13","17:00:00","13","0","13","100.00%"
"2025-05-13","17:30:00","19","0","19","100.00%"
"2025-05-13","18:00:00","77","0","77","100.00%"
"2025-05-13","18:30:00","10","0","10","100.00%"
"2025-05-13","19:00:00","34","0","34","100.00%"
"2025-05-14","10:00:00","34","0","34","100.00%"
"2025-05-14","10:30:00","81","0","81","100.00%"
"2025-05-14","11:00:00","96","0","96","100.00%"
"2025-05-14","14:00:00","87","0","87","100.00%"
"2025-05-15","10:00:00","30","0","30","100.00%"
"2025-05-15","13:00:00","1","0","1","100.00%"
"2025-05-15","14:00:00","30","0","30","100.00%"
"2025-05-15","19:30:00","4","0","4","100.00%"
"2025-05-15","20:30:00","138","0","138","100.00%"
"2025-05-15","21:00:00","94","0","94","100.00%"
"2025-05-16","10:00:00","99","0","99","100.00%"
"2025-05-16","10:30:00","13","0","13","100.00%"
"2025-05-16","11:00:00","3","0","3","100.00%"
"2025-05-16","14:00:00","43","0","43","100.00%"
"2025-05-16","14:30:00","2","0","2","100.00%"
"2025-05-16","15:00:00","3","0","3","100.00%"
"2025-05-16","16:00:00","4","0","4","100.00%"
"2025-05-16","17:30:00","3","0","3","100.00%"
"2025-05-16","18:00:00","123","0","123","100.00%"
"2025-05-16","18:30:00","111","0","111","100.00%"
"2025-05-16","19:00:00","66","0","66","100.00%"
"2025-05-16","19:30:00","26","0","26","100.00%"
"2025-05-16","20:00:00","43","0","43","100.00%"
"2025-05-17","10:00:00","115","0","115","100.00%"
"2025-05-17","10:30:00","9","0","9","100.00%"
"2025-05-17","11:00:00","119","0","119","100.00%"
"2025-05-17","12:00:00","2","0","2","100.00%"
"2025-05-17","13:00:00","9","0","9","100.00%"
"2025-05-17","13:30:00","4","0","4","100.00%"
"2025-05-17","14:00:00","85","0","85","100.00%"
"2025-05-17","14:30:00","4","0","4","100.00%"
"2025-05-17","15:00:00","111","0","111","100.00%"
"2025-05-17","15:30:00","2","0","2","100.00%"
"2025-05-17","16:00:00","4","0","4","100.00%"
"2025-05-17","16:30:00","2","0","2","100.00%"
"2025-05-17","17:00:00","1","0","1","100.00%"
"2025-05-18","10:00:00","44","0","44","100.00%"
"2025-05-18","10:30:00","8","0","8","100.00%"
"2025-05-18","11:00:00","14","0","14","100.00%"
"2025-05-18","11:30:00","2","0","2","100.00%"
"2025-05-18","13:00:00","2","0","2","100.00%"
"2025-05-18","14:00:00","4","0","4","100.00%"
"2025-05-18","14:30:00","2","0","2","100.00%"
"2025-05-18","15:00:00","4","0","4","100.00%"
"2025-05-18","15:30:00","8","0","8","100.00%"
"2025-05-18","17:00:00","2","0","2","100.00%"
"2025-05-20","10:00:00","170","0","170","100.00%"
"2025-05-20","10:30:00","9","0","9","100.00%"
"2025-05-20","11:00:00","39","0","39","100.00%"
"2025-05-20","11:30:00","2","0","2","100.00%"
"2025-05-20","12:00:00","3","0","3","100.00%"
"2025-05-20","12:30:00","2","0","2","100.00%"
"2025-05-20","13:00:00","7","0","7","100.00%"
"2025-05-20","13:30:00","85","0","85","100.00%"
"2025-05-20","14:00:00","45","0","45","100.00%"
"2025-05-20","14:30:00","15","0","15","100.00%"
"2025-05-20","15:00:00","19","0","19","100.00%"
"2025-05-20","15:30:00","3","0","3","100.00%"
"2025-05-20","16:00:00","52","0","52","100.00%"
"2025-05-20","16:30:00","11","0","11","100.00%"
"2025-05-20","17:00:00","4","0","4","100.00%"
"2025-05-20","17:30:00","12","0","12","100.00%"
"2025-05-20","18:00:00","3","0","3","100.00%"
"2025-05-20","18:30:00","7","0","7","100.00%"
"2025-05-20","19:00:00","11","0","11","100.00%"
"2025-05-21","10:00:00","3","0","3","100.00%"
"2025-05-21","10:30:00","122","0","122","100.00%"
"2025-05-21","13:30:00","2","0","2","100.00%"
"2025-05-21","14:00:00","110","0","110","100.00%"
"2025-05-21","15:00:00","50","0","50","100.00%"
"2025-05-21","15:30:00","20","0","20","100.00%"
"2025-05-21","19:30:00","5","0","5","100.00%"
"2025-05-22","10:00:00","76","0","76","100.00%"
"2025-05-22","11:00:00","2","0","2","100.00%"
"2025-05-22","14:00:00","32","0","32","100.00%"
"2025-05-22","17:00:00","2","0","2","100.00%"
"2025-05-22","19:30:00","9","0","9","100.00%"
"2025-05-23","10:00:00","38","0","38","100.00%"
"2025-05-23","14:00:00","102","0","102","100.00%"
"2025-05-23","16:00:00","1","0","1","100.00%"
"2025-05-23","16:30:00","1","0","1","100.00%"
"2025-05-23","17:30:00","1","0","1","100.00%"
"2025-05-23","18:00:00","74","0","74","100.00%"
"2025-05-23","18:30:00","33","0","33","100.00%"
"2025-05-23","19:00:00","15","0","15","100.00%"
"2025-05-23","19:30:00","13","0","13","100.00%"
"2025-05-23","20:00:00","13","0","13","100.00%"
"2025-05-24","10:00:00","85","0","85","100.00%"
"2025-05-24","11:00:00","4","0","4","100.00%"
"2025-05-24","11:30:00","4","0","4","100.00%"
"2025-05-24","12:00:00","3","0","3","100.00%"
"2025-05-24","13:30:00","2","0","2","100.00%"
